component,N,B,mean_ms,std_ms
T_quant,28,1,1.8205258902162313,0.10027474133087101
T_quant,28,2,1.9230250304099172,0.1789777768999689
T_quant,28,4,2.6652817358262837,2.315314153146687
T_quant,29,1,1.870179029647261,0.1453852050411011
T_quant,29,2,2.01437218580395,0.3926172000357315
T_quant,29,4,2.2582477796822786,0.6688486878223578
T_quant,30,1,1.8621440348215401,0.1507262013008399
T_quant,30,2,1.9579130806960166,0.2280045767062026
T_quant,30,4,2.1913899737410247,0.5858442787497978
T_quant,31,1,1.8564216676168144,0.09133683852187138
T_quant,31,2,1.992308150511235,0.4459479067778547
T_quant,31,4,2.2232701047323644,0.3940815949095533
T_quant,32,1,1.8630905903410167,0.1380869751398934
T_quant,32,2,1.9410787406377494,0.19162226680891198
T_quant,32,4,2.286172203021124,0.6217732941346215
T_quant,33,1,2.032263595610857,0.06878761903675817
T_quant,33,2,2.103507707361132,0.11317979100944445
T_quant,33,4,2.4185009789653122,0.36712634172894226
T_quant,34,1,2.0391305105295032,0.10780323679206084
T_quant,34,2,2.2015988221392035,0.28179189516948266
T_quant,34,4,2.3549097508657724,0.16944991570048987
T_quant,35,1,2.042438412318006,0.11066105333980256
T_quant,35,2,2.1262753021437675,0.12854884498450958
T_quant,35,4,2.3645889770705253,0.11846190042358147
T_quant,36,1,2.0475771161727607,0.09282939024002841
T_quant,36,2,2.1015405980870128,0.06072748033580834
T_quant,36,4,2.3821712285280228,0.09466415374619674
T_quant,37,1,2.0738698460627347,0.14563613809164266
T_quant,37,2,2.1342062787152827,0.15469483114606927
T_quant,37,4,2.4119469558354467,0.13217620784688858
T_quant,38,1,2.0531771040987223,0.09797013823849858
T_quant,38,2,2.127460290212184,0.11525044772107121
T_quant,38,4,2.462699686875567,0.5619069306987239
T_quant,39,1,2.0970832579769194,0.20331487673889406
T_quant,39,2,2.148782182484865,0.15356917590812938
T_quant,39,4,2.430632021278143,0.09699308057024462
T_quant,40,1,2.0732960861641914,0.14209641847069157
T_quant,40,2,2.1231405809521675,0.06833642452197841
T_quant,40,4,2.441055936506018,0.08947230487447284
T_quant,41,1,2.082061149412766,0.15077328492910155
T_quant,41,2,2.1513270772993565,0.11831969757749794
T_quant,41,4,2.4541239312384278,0.08943233470786567
